physician_id,physician_efficiency,metro_area,physician_working_specialty,physician_gender,physician_credential,physician_med_school,physician_graduation_year,bump_feature,engineered_feature_1,engineered_feature_2,engineered_feature_3,medicare_engineered_1,medicare_engineered_2,medicare_engineered_3,medicare_enginerred_4,medicare_engineered_5,medicare_engineered_6,num_medicare_patients,medicare_patient_hcc_risk_score
4158,0.42,Chicago,Emergency Medicine,F,UNKNOWN,OTHER,2004,217,0.395,0.9,8.1,2.75,3,5,2,3,1,125,0.966
7112,0.42,Chicago,Hospital Based Physician,F,UNKNOWN,NORTHEASTERN OHIO UNIVERSITIES COLLEGE OF MEDICINE,2006,224,0.963,1.131,4.3,3,3,4,3,1,4,584,3.519
1608,0.42,Dallas,Physical Medicine & Rehabilitation,F,MD,KIRKSVILLE COLLEGE OF OSTEOPATHIC MEDICINE,2008,215,0.296,0.296,12.7,3,3,3,3,0,3,706,1.825
7124,0.42,Chicago,Anesthesiology,M,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2011,225,0.744,0.759,7.2,3.5,4,0,3,0,4,168,1.566
6785,0.42,Chicago,Clinical Psychology,M,UNKNOWN,OTHER,2019,221,0.492,1.055,4.4,2.5,3,1,0,0,4,35,2.145
6874,0.42,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,223,0.393,0.394,9.1,1.333,1,1,0,2,1,143,1.067
2827,0.43,Chicago,Psychiatry,M,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1977,232,1.003,0.963,2.9,3.333,3,3,0,2,5,451,1.2
2064,0.43,Dallas,Nephrology,M,UNKNOWN,TULANE UNIVERSITY SCHOOL OF MEDICINE,1988,231,1.089,1.094,6.8,2.75,3,1,1,4,5,562,4.347
5188,0.43,Chicago,Nephrology,M,MD,MEDICAL COLLEGE OF WISCONSIN,1988,233,1.181,1.193,6.3,2.75,3,1,4,2,4,739,3.831
5256,0.43,Chicago,Hospital Based Physician,M,MD,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,1990,234,0.963,0.794,7.6,1.25,1,1,1,1,2,156,2.158
6122,0.43,Chicago,Cardiovascular - Non-interventional,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1991,236,0.946,0.933,8.4,1.5,2,1,2,2,1,2379,1.758
829,0.43,Chicago,Clinical Cardiac Electrophysiology,M,UNKNOWN,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,1992,230,1.213,1.199,14.1,3,3,2,3,4,3,2666,1.799
237,0.43,Chicago,Anesthesiology,F,MD,OTHER,1999,228,0.735,0.735,16.1,1.5,2,0,1,0,2,160,1.507
511,0.43,Chicago,Anesthesiology,F,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1999,229,0.855,0.855,2.6,4.333,4,5,4,0,4,306,1.771
8707,0.43,Chicago,Clinical Psychology,F,CP,OTHER,2001,240,0.447,1.032,10,2.333,2,1,1,0,5,516,2.205
6195,0.43,Chicago,Psychiatry,M,MD,STANFORD UNIVERSITY SCHOOL OF MEDICINE,2008,237,1.093,1.13,4,2.667,3,1,0,4,3,56,1.656
6805,0.43,Chicago,Anesthesiology,M,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2009,238,0.742,0.757,9.4,3,3,0,2,0,4,156,1.476
7652,0.43,Chicago,Psychiatry,M,MD,OTHER,2009,239,0.858,0.957,16,3.75,4,5,4,3,3,271,1.255
8773,0.43,Chicago,Pain Management,M,UNKNOWN,KIRKSVILLE COLLEGE OF OSTEOPATHIC MEDICINE,2014,241,1.672,1.675,15.7,3.5,4,0,4,0,3,424,1.393
5732,0.43,Chicago,Pulmonary Diseases,U,UNKNOWN,UNKNOWN,,235,1.176,1.112,4,2,2,1,0,4,1,172,1.714
9300,0.44,Chicago,General Surgery,F,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1978,259,1.181,1.19,14.7,2.667,3,4,3,0,1,231,0.786
7031,0.44,Chicago,Anesthesiology,M,UNKNOWN,OTHER,1987,254,0.795,0.795,5.2,2,2,0,2,0,2,212,2.197
7734,0.44,Chicago,Anesthesiology,F,UNKNOWN,OTHER,1994,255,0.839,0.839,9,3,3,2,3,0,4,320,1.432
1703,0.44,Chicago,Ophthalmology,F,MD,BOSTON UNIVERSITY SCHOOL OF MEDICINE,1995,245,1.125,1.193,9.7,1.75,2,1,3,2,1,1324,1.037
4970,0.44,Chicago,Infectious Disease,F,DO,CHICAGO COLLEGE OF OSTEOPATHY,1996,252,1.092,1.355,5.9,3,3,1,0,5,3,149,4.004
8793,0.44,Chicago,Ophthalmology,M,UNKNOWN,UNIVERSITY OF HEALTH SCIENCES/CHICAGO MEDICAL SCHOOL,1996,258,1.044,0.87,10,1.5,2,1,3,1,1,1612,0.917
4636,0.44,Chicago,Clinical Psychology,M,CP,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2002,249,0.442,1.031,10.5,2.333,2,1,1,0,5,387,2.136
70,0.44,Chicago,Neurology,M,UNKNOWN,UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE,2003,242,0.865,0.954,9,2.75,3,3,1,4,3,488,1.729
4896,0.44,Dallas,Cardiovascular - Non-interventional,M,MD,OTHER,2003,251,0.788,1.035,3.3,2.75,3,4,3,2,2,1341,1.894
4282,0.44,Chicago,Nephrology,F,UNKNOWN,OTHER,2006,248,0.864,1.158,7.1,2.25,2,2,3,1,3,434,5.749
7744,0.44,Chicago,Cardiovascular - Non-interventional,M,MD,SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE,2006,256,0.874,0.964,11,3.75,4,3,2,5,5,1030,1.543
3240,0.44,Chicago,Hospital Based Physician,M,UNKNOWN,OTHER,2011,246,1.502,1.139,5.3,1.5,2,3,1,1,1,756,3.505
95,0.44,Chicago,Anesthesiology,F,UNKNOWN,UNIVERSITY OF VIRGINIA SCHOOL OF MEDICINE,2016,243,1.056,1.154,2.6,2,2,0,2,0,2,167,1.561
3700,0.44,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,247,1.053,1.055,14.9,1.667,2,1,0,1,3,370,1.045
4824,0.44,Dallas,Oncology,U,UNKNOWN,UNKNOWN,,250,0.957,0.97,15.9,2.5,3,3,4,2,1,305,1.61
5407,0.44,Chicago,Cardiovascular - Non-interventional,U,UNKNOWN,UNKNOWN,,253,0.942,1.016,1.2,1,1,1,1,1,1,322,1.243
1755,0.45,Chicago,Plastic Surgery,M,MD,OTHER,1976,260,0.669,0.669,1.7,1.333,1,0,2,1,1,44,0.826
3928,0.45,Dallas,Nephrology,M,UNKNOWN,OTHER,1982,261,1.098,1.103,4.4,5,5,5,5,5,5,1379,2.823
9310,0.45,Chicago,Nephrology,F,UNKNOWN,OTHER,1983,268,1.409,0.988,3,2,2,1,2,3,2,532,3.705
9640,0.45,Dallas,Hospital Based Physician,F,MD,OTHER,2006,269,1.101,1.087,3.1,2.667,3,5,0,1,2,419,2.533
8516,0.45,Chicago,Anesthesiology,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2007,266,0.742,0.757,13.6,2,2,0,1,0,3,160,1.483
4295,0.45,Dallas,Internal Medicine,M,DO,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,2010,262,0.99,0.99,3.7,2.25,2,1,3,2,3,215,1.112
4971,0.45,Dallas,Cardiovascular - Non-interventional,F,UNKNOWN,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2010,264,1.008,1.138,7.8,3.25,3,3,4,2,4,509,1.931
4723,0.45,Dallas,Orthopedic Surgery,U,UNKNOWN,UNKNOWN,,263,1.068,0.988,6.7,3,3,4,4,3,1,636,0.927
9086,0.45,Chicago,Neurology,U,UNKNOWN,UNKNOWN,,267,1.258,1.242,14,3,3,2,1,5,4,125,1.718
4327,0.46,Chicago,Facial Surgery and Otolaryngology,M,UNKNOWN,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,1972,278,0.989,0.989,11,2,2,1,2,2,3,1029,1.093
1736,0.46,Dallas,Ophthalmology,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,1975,274,0.816,0.995,6.9,2.25,2,1,3,2,3,1113,1.118
4063,0.46,Chicago,Psychiatry,F,MD,OTHER,1979,277,1.028,0.963,11.8,1.333,1,1,0,2,1,46,1.023
3290,0.46,Chicago,Ophthal - Cataract,F,UNKNOWN,OTHER,1985,275,1.128,1.121,6.8,2.75,3,1,3,2,5,1374,1.005
5603,0.46,Chicago,Cardiovascular - Non-interventional,M,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1990,282,0.87,0.888,2.4,2.75,3,2,2,2,5,1324,1.704
716,0.46,Chicago,Neurological Surgery,M,UNKNOWN,OTHER,1991,270,0.833,0.833,3.8,3.75,4,5,1,4,5,189,1.619
5162,0.46,Chicago,Clinical Psychology,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1996,281,0.53,0.915,9.3,2,2,3,0,0,1,36,1.067
7930,0.46,Chicago,Clinical Psychology,M,CP,OTHER,2002,286,0.341,0.98,13,2,2,1,0,0,3,38,0.876
876,0.46,Dallas,Neurology,F,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,2010,271,0.957,0.957,10.4,3,3,2,3,2,5,538,2.312
4336,0.46,Chicago,Nephrology,M,UNKNOWN,OTHER,2013,279,0.673,0.673,5,2.667,3,5,2,0,1,175,3.443
9208,0.46,Chicago,Anesthesiology,M,UNKNOWN,NEW YORK MEDICAL COLLEGE,2015,287,0.927,1.169,16.1,3.5,4,0,4,0,3,199,1.59
1180,0.46,Chicago,Hematology and Oncology,U,UNKNOWN,UNKNOWN,,273,0.825,0.81,6.3,1.5,2,1,1,3,1,360,1.694
133,0.47,Chicago,Hospital Based Physician,F,MD,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,1986,292,1.045,0.927,7,3.25,3,3,4,4,2,287,1.293
3434,0.47,Chicago,Ophthalmology,F,UNKNOWN,OTHER,1991,297,1.459,1.626,7,3,3,1,0,5,0,27,0.962
6284,0.47,Chicago,Emergency Medicine,F,MD,OTHER,1998,302,0.494,1.161,3.1,3,3,4,1,5,2,191,1.125
7949,0.47,Dallas,Urology,F,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,1999,304,0.955,0.973,8,2.25,2,2,1,3,3,715,1.143
6087,0.47,Chicago,Radiology,F,MD,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2004,301,0.785,0.9,14.2,3.5,4,0,4,0,3,2692,1.218
3047,0.47,Dallas,Ophthal - Retinal,M,MD,DUKE UNIVERSITY SCHOOL OF MEDICINE,2009,296,0.821,0.812,10.1,3.75,4,4,5,2,4,866,1.215
9083,0.47,Chicago,Cardiovascular - Non-interventional,M,UNKNOWN,TULANE UNIVERSITY SCHOOL OF MEDICINE,2010,306,1.325,1.155,16.2,2.333,2,1,0,2,4,187,2.094
5705,0.47,Chicago,Physical Medicine & Rehabilitation,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2014,300,0.76,0.76,14.5,2,2,2,0,0,2,518,1.965
6489,0.47,Chicago,Nephrology,F,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2014,303,0.942,1.091,8.5,2.5,3,4,2,2,2,785,3.812
2007,0.47,Dallas,Psychiatry,U,UNKNOWN,UNKNOWN,,294,0.455,0.455,4.3,1.333,1,2,0,1,1,72,1.361
2264,0.47,Dallas,Pain Management,U,UNKNOWN,UNKNOWN,,295,0.908,0.905,7,3,3,4,2,0,3,290,0.982
8067,0.47,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,305,1.037,1.039,1.3,1.667,2,1,0,1,3,136,1.023
4049,0.48,Chicago,Internal Medicine,F,MD,OTHER,1969,319,0.719,0.719,10.6,2.25,2,1,5,2,1,107,1.131
2988,0.48,Chicago,Rheumatology,F,UNKNOWN,OTHER,1981,313,0.627,0.627,8.5,4,4,5,2,4,5,635,1.498
3100,0.48,Chicago,Child & Adolescent Psychiatry,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1982,315,1.198,1.13,0.7,1.667,2,1,0,1,3,67,1.916
6689,0.48,Dallas,Hospital Based Physician,M,UNKNOWN,"UNIVERSITY OF MISSOURI, COLUMBIA SCHOOL OF MEDICINE",1982,326,1.098,1.225,4.8,2.5,3,2,5,2,1,659,1.159
4391,0.48,Chicago,Cardiovascular - Non-interventional,M,MD,OTHER,1983,320,1.005,1.1,2.1,2,2,2,3,2,1,1050,1.708
8027,0.48,Dallas,Cardiovascular - Non-interventional,F,MD,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,1984,331,2.724,1.084,15.1,3.25,3,5,4,1,3,667,1.94
1734,0.48,Chicago,Ortho - Spine,M,MD,OTHER,1988,310,0.861,0.915,0.9,3.5,4,4,5,4,1,655,0.989
5871,0.48,Chicago,Pathology,F,UNKNOWN,UNIVERSITY OF WISCONSIN MEDICAL SCHOOL,1988,323,1.02,1.02,5.7,2.667,3,1,2,0,5,1135,1.973
3063,0.48,Dallas,Cardiovascular - Non-interventional,F,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1989,314,1.002,1.135,1.4,2,2,1,4,1,2,529,1.09
5781,0.48,Chicago,Psychiatry,M,UNKNOWN,UNIVERSITY OF HEALTH SCIENCES/CHICAGO MEDICAL SCHOOL,1993,322,1.265,1.248,6.9,2,2,1,0,3,2,246,1.068
873,0.48,Chicago,Emergency Medicine,F,MD,OTHER,1995,308,0.483,1.109,5,2.25,2,2,1,4,2,265,1.049
3411,0.48,Chicago,Radiology,F,UNKNOWN,"UNIVERSITY OF MISSOURI, KANSAS CITY, SCHOOL OF MEDICINE",1997,317,1.338,1.271,11.1,3.5,4,0,2,0,5,2363,2.455
2683,0.48,Dallas,Cardiovascular - Interventional,F,MD,OTHER,1999,312,1.078,1.106,5,2,2,1,2,3,2,1110,1.818
5247,0.48,Chicago,Family Practice,M,MD,UNIVERSITY OF IOWA COLLEGE OF MEDICINE,2001,321,0.708,0.742,6.2,3,3,0,2,3,4,107,1.082
5901,0.48,Dallas,Hospital Based Physician,F,UNKNOWN,OTHER,2004,324,1.239,1.215,15,3,3,1,2,4,5,365,5.581
7013,0.48,Chicago,Nephrology,M,MD,CHICAGO COLLEGE OF MEDICINE AND SURGERY,2007,328,1.163,1.175,6.4,3.5,4,2,2,5,5,697,4.032
7685,0.48,Chicago,Pain Management,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2012,330,1.66,1.663,16.3,2.5,3,0,2,0,3,333,1.421
1412,0.48,Chicago,Radiology,U,UNKNOWN,UNKNOWN,,309,1.187,1.097,10.3,1.5,2,0,1,0,2,343,3.202
3383,0.48,Chicago,Nephrology,U,UNKNOWN,UNKNOWN,,316,0.393,0.393,5.1,3,3,2,4,1,5,361,6.08
6485,0.48,Dallas,Internal Medicine,U,UNKNOWN,UNKNOWN,,325,1.05,1.087,3.2,3.5,4,4,4,2,4,148,2.561
7384,0.48,Chicago,Psychiatry,U,UNKNOWN,UNKNOWN,,329,2.238,2.059,3.6,2.333,2,1,0,4,2,114,2.027
9891,0.48,Dallas,Facial Surgery and Otolaryngology,U,UNKNOWN,UNKNOWN,,333,0.957,0.957,12.7,1.667,2,1,0,3,1,36,0.966
1472,0.49,Chicago,Psychiatry,F,UNKNOWN,OTHER,1990,336,1.168,1.154,7.5,2.333,2,2,0,3,2,98,1.034
6990,0.49,Chicago,Anesthesiology,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1993,345,0.887,0.897,5.8,3.333,3,1,4,0,5,478,1.354
7007,0.49,Chicago,Anesthesiology,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1998,346,0.741,0.756,9.8,4,4,0,3,0,5,217,1.826
2639,0.49,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1999,338,0.775,0.775,0.5,1.5,2,1,1,3,1,34,1.048
6207,0.49,Chicago,Anesthesiology,F,DO,CHICAGO COLLEGE OF OSTEOPATHY,1999,342,0.886,0.896,8.4,3,3,1,4,0,4,323,1.269
1089,0.49,Chicago,Ophthal - Retinal,F,MD,UMDNJ-NEW JERSEY MEDICAL SCHOOL,2006,335,0.64,0.64,10.8,4,4,4,4,4,4,220,1.622
3250,0.49,Chicago,Anesthesiology,M,UNKNOWN,OTHER,2015,340,0.933,1.169,1,2.5,3,0,4,0,1,188,1.179
645,0.49,Chicago,Psychiatry,U,UNKNOWN,UNKNOWN,,334,0.769,0.769,12.6,1.667,2,1,0,2,2,39,1.352
9515,0.5,Dallas,Oncology,F,UNKNOWN,UNIVERSITY OF PITTSBURGH SCHOOL OF MEDICINE,1976,361,0.958,0.97,1.5,1.75,2,2,3,1,1,229,1.907
5680,0.5,Chicago,Family Practice,M,UNKNOWN,CHICAGO COLLEGE OF OSTEOPATHIC MEDICINE,1980,355,0.972,1.019,15.3,2,2,3,0,2,1,37,1.03
4926,0.5,Chicago,Psychiatry,M,MD,OTHER,1983,353,0.464,0.464,10.5,4.667,5,5,0,4,5,238,1.523
7563,0.5,Chicago,Urology,F,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1984,357,1.755,1.735,2.4,2.25,2,2,1,2,4,652,1.404
2787,0.5,Chicago,Psychiatry,F,UNKNOWN,OTHER,1990,351,0.607,0.592,12.3,3,3,1,0,3,5,269,1.537
5668,0.5,Dallas,Ophthalmology,M,UNKNOWN,UNIVERSITY OF VIRGINIA SCHOOL OF MEDICINE,1990,354,0.869,1.248,2.4,1.75,2,3,2,1,1,572,1.42
5981,0.5,Chicago,Cardiovascular - Non-interventional,M,MD,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,1993,356,0.949,1.103,12.3,2.25,2,1,2,1,5,1839,1.86
3805,0.5,Chicago,Internal Medicine,F,MD,UNIVERSITY OF NEBRASKA COLLEGE OF MEDICINE,1994,352,0.804,0.921,5.5,1.25,1,1,1,2,1,334,1.056
8888,0.5,Dallas,Nephrology,F,UNKNOWN,OTHER,1998,360,0.488,0.488,9.8,3.75,4,5,3,3,4,808,3.151
9540,0.5,Chicago,Pain Management,F,UNKNOWN,UNIVERSITY OF OSTEOPATHIC MEDICINE AND HEALTH SCIENCES,1999,362,1.718,1.728,0.8,3.5,4,0,5,0,2,336,1.629
2211,0.5,Chicago,Pathology,F,MD,ILLINOIS MEDICAL COLLEGE,2000,349,1.099,1.055,12.6,3.75,4,5,1,5,4,294,2.428
989,0.5,Chicago,Psychiatry,F,UNKNOWN,OTHER,2001,347,1.038,0.891,3.9,3.667,4,4,0,3,4,254,2.136
2476,0.5,Chicago,Internal Medicine,M,UNKNOWN,OTHER,2004,350,1.041,1.026,11.3,2.333,2,2,0,2,3,36,1.331
2203,0.5,Dallas,Rheumatology,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,2011,348,0.532,0.532,8.8,2,2,1,0,2,3,108,1.268
8569,0.5,Chicago,Radiology,U,UNKNOWN,UNKNOWN,,358,0.776,0.797,15.4,1.5,2,0,1,0,2,231,0.696
177,0.51,Chicago,Ophthalmology,M,UNKNOWN,CHICAGO COLLEGE OF OSTEOPATHIC MEDICINE,1967,363,0.796,0.693,9.5,2.5,3,3,2,4,1,573,1.003
9824,0.51,Chicago,Dermatology,M,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1982,377,1.102,0.379,11.1,3.75,4,4,1,5,5,292,1.364
7938,0.51,Chicago,Internal Medicine,F,UNKNOWN,OTHER,1986,373,0.871,0.964,13.6,3.5,4,5,5,2,2,297,1.527
8925,0.51,Chicago,Anesthesiology,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1988,375,0.841,0.841,11.1,4,4,0,4,0,4,269,1.599
9890,0.51,Chicago,Clinical Psychology,M,UNKNOWN,OTHER,1996,379,0.482,1.055,13.9,3,3,2,0,0,4,27,1.049
3024,0.51,Chicago,Anesthesiology,M,MD,OTHER,2005,367,0.739,0.754,15.3,1,1,0,1,0,1,172,1.332
6668,0.51,Chicago,Internal Medicine,F,MD,UNIVERSITY COLLEGE OF MEDICINE,2008,372,0.87,0.964,2.9,3.5,4,5,5,2,2,224,1.262
963,0.51,Chicago,Orthopedic Surgery,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2015,365,0.842,0.912,1.6,3.5,4,0,0,5,2,0,1.429
1524,0.51,Chicago,Cardiovascular - Non-interventional,U,UNKNOWN,UNKNOWN,,366,0.871,0.964,5.4,3.25,3,4,4,1,4,787,1.863
3459,0.51,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,368,0.869,0.964,4.4,2,2,3,1,3,1,26,1.699
9651,0.52,Chicago,Urology,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1970,397,2.111,2.112,6.9,2.25,2,5,1,2,1,202,1.215
505,0.52,Dallas,Cardiovascular - Non-interventional,F,MD,OTHER,1977,382,0.775,1.032,4.2,2.75,3,2,2,5,2,755,1.923
360,0.52,Chicago,Oncology,F,UNKNOWN,UNIVERSITY OF PENNSYLVANIA SCHOOL OF MEDICINE,1984,380,0.873,1.156,10.5,3.25,3,3,5,1,4,440,2.181
457,0.52,Chicago,Anesthesiology,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1992,381,0.764,1.744,1,3,3,2,3,0,4,286,1.758
5182,0.52,Chicago,Ophthal - Retinal,F,UNKNOWN,CHICAGO COLLEGE OF MEDICINE AND SURGERY,1992,387,0.808,0.956,1.7,2.5,3,1,2,4,3,842,1.058
5530,0.52,Chicago,Psychiatry,F,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1995,389,0.456,0.677,14.9,2.667,3,3,0,3,2,178,1.099
2222,0.52,Dallas,Internal Medicine,F,MD,OTHER,1998,384,0.411,0.411,10.4,3.5,4,3,5,2,4,635,2.199
5683,0.52,Chicago,Clinical Psychology,F,UNKNOWN,OTHER,1999,390,0.456,0.583,6.3,2,2,1,0,0,3,53,1.204
9191,0.52,Chicago,Nephrology,M,UNKNOWN,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",2002,396,1.44,1.424,0.7,2.75,3,4,1,2,4,968,3.094
8607,0.52,Chicago,Radiology,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2003,394,0.776,0.899,6.5,2.5,3,0,2,0,3,2278,1.126
8182,0.52,Chicago,Clinical Psychology,F,CP,OTHER,2005,393,0.376,1.153,2.4,2.5,3,2,0,0,3,46,2.164
5316,0.52,Chicago,Infectious Disease,F,UNKNOWN,MICHIGAN STATE UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,2011,388,1.097,1.013,3.8,3.667,4,4,0,2,5,367,3.99
9928,0.52,Chicago,Nephrology,F,UNKNOWN,MEDICAL COLLEGE OF WISCONSIN,2012,398,0.899,0.899,14.4,4.25,4,5,4,3,5,559,3.373
2371,0.52,Chicago,Neurological Surgery,U,UNKNOWN,UNKNOWN,,385,1.079,1.119,2.3,3,3,2,0,5,2,197,1.456
8794,0.52,Dallas,Cardiovascular - Non-interventional,U,UNKNOWN,UNKNOWN,,395,0.728,0.994,12.3,1,1,1,1,1,1,533,1.225
2806,0.53,Chicago,Cardiovascular - Non-interventional,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1986,406,0.883,0.965,13.1,3.25,3,3,5,4,1,1815,1.34
3269,0.53,Dallas,Nephrology,M,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1989,408,1.08,1.085,8.7,3.25,3,5,2,2,4,462,4.004
8086,0.53,Chicago,Pathology,F,MD,OTHER,1990,417,1.626,0.99,9.4,1.333,1,2,1,0,1,4344,1.013
9713,0.53,Chicago,Clinical Psychology,F,UNKNOWN,OTHER,1990,420,0.243,1.18,10.7,2.5,3,4,0,0,1,22,1.061
2872,0.53,Chicago,Radiology,F,MD,UNIVERSITY OF HEALTH SCIENCES/CHICAGO MEDICAL SCHOOL,1991,407,0.766,0.898,5,3.5,4,0,4,0,3,2257,1.123
2289,0.53,Chicago,Ophthal - Retinal,M,MD,OTHER,1997,404,1.001,1.048,16.1,1.25,1,1,1,2,1,1155,1.43
6882,0.53,Chicago,Ophthalmology,M,UNKNOWN,CHICAGO COLLEGE OF MEDICINE AND SURGERY,1997,413,1.968,1.153,13.8,2,2,1,2,2,3,413,0.894
7387,0.53,Chicago,Psychiatry,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1997,415,0.766,0.41,5.8,3.667,4,3,0,3,5,684,1.652
4168,0.53,Dallas,Hospital Based Physician,M,MD,OTHER,2000,410,0.989,1.087,13.3,2.333,2,4,0,1,2,70,2.697
2282,0.53,Chicago,Ophthal - Cataract,M,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2003,403,1.179,1.179,11.7,2.5,3,2,5,1,2,985,0.85
8671,0.53,Chicago,Ophthal - Retinal,M,UNKNOWN,OTHER,2006,418,0.663,0.663,6.6,2.25,2,3,2,1,3,954,1.123
689,0.53,Chicago,Psychiatry,F,UNKNOWN,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",2007,400,0.456,0.565,14.9,3.333,3,3,0,5,2,116,1.171
11,0.53,Dallas,Ophthalmology,F,MD,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,2009,399,0.707,1.12,0.5,2,2,1,2,4,1,1162,1.028
1869,0.53,Chicago,Neurology,M,UNKNOWN,OTHER,2009,401,0.832,1.178,5.3,2.25,2,2,2,2,3,278,2.282
8905,0.53,Chicago,Gastroenterology,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2012,419,1.048,1.014,13.3,1.25,1,1,1,1,2,143,1.869
6510,0.53,Chicago,Radiology,M,UNKNOWN,OTHER,2013,412,1.132,1.154,0.8,3,3,0,1,0,5,3764,2.13
3796,0.53,Chicago,Hospital Based Physician,F,UNKNOWN,OTHER,2016,409,0.502,0.749,9.1,2,2,1,1,5,1,58,1.501
9827,0.53,Chicago,Radiation Oncology,F,UNKNOWN,MEDICAL COLLEGE OF WISCONSIN,2016,421,0.65,0.65,4.8,2,2,2,3,0,1,101,1.432
2558,0.53,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,411,1.115,1.173,12.6,2.5,3,1,3,4,2,308,1.208
5947,0.53,Dallas,Internal Medicine,U,UNKNOWN,UNKNOWN,,405,0.888,0.968,9.9,3.5,4,4,5,2,3,257,0.998
7019,0.53,Chicago,Internal Medicine,U,UNKNOWN,UNKNOWN,,414,0.75,0.749,14.3,3,3,0,4,2,3,169,0.987
7863,0.53,Chicago,Radiology,U,UNKNOWN,UNKNOWN,,416,0.785,0.964,5.5,2,2,0,1,0,3,1560,1.1
